Data ID,Link,Eintrag,Posting Date,City,Address,Pure Rent,Service Charge,Other Charge,Total Cost,Size,Date From,Date To,Dataframe Date,Deposit,Lease term,EUR / SQM,Name,Neighbourhood,frei bis (Year - Month),Latitude,Longitude,Full Address,Rooms,Full Address Lenght
2a8dr5z,https://www.immowelt.de/expose/2a8dr5z,,,Berlin,Stellingdamm 2,723.75,,,,48.25,,,20230424,,,15,,Köpenick,,,,"Stellingdamm 2, Berlin (KÃ¶penick)",1,2
2ahsq5z,https://www.immowelt.de/expose/2ahsq5z,,,Berlin,Skarbinastr. 84,544.67,,,,63.89,,,20230424,,,8.525121302,,Lichtenrade,,,,"Skarbinastr. 84, Berlin (Lichtenrade)",2,2
2a5qp5z,https://www.immowelt.de/expose/2a5qp5z,,,Berlin,Bayernallee 3,1049,,,,37,,,20230424,,,28.35135135,,Westend,,,,"Bayernallee 3, Berlin (Westend)",1,2
2a7zy5t,https://www.immowelt.de/expose/2a7zy5t,,,Berlin,,2300,,,,90,,,20230424,,,25.55555556,,Wilmersdorf,,,,Berlin (Wilmersdorf),3,1
28sgx5e,https://www.immowelt.de/expose/28sgx5e,,,Berlin,Ehrenbergstr. 5,2800,,,,93,,,20230424,,,30.10752688,,Friedrichshain,,,,"Ehrenbergstr. 5, Berlin (Friedrichshain)",3,2
2aynj5z,https://www.immowelt.de/expose/2aynj5z,,,Berlin,,1221,,,,74,,,20230424,,,16.5,,Oberschöneweide,,,,Berlin (OberschÃ¶neweide),2,1
2atnj5z,https://www.immowelt.de/expose/2atnj5z,,,Berlin,,1900,,,,57,,,20230424,,,33.33333333,,Wilmersdorf,,,,Berlin (Wilmersdorf),2,1
2al6h5z,https://www.immowelt.de/expose/2al6h5z,,,Berlin,,2090,,,,104,,,20230424,,,20.09615385,,Westend,,,,Berlin (Westend),4,1
2ansg5z,https://www.immowelt.de/expose/2ansg5z,,,Berlin,,950,,,,45,,,20230424,,,21.11111111,,Pankow,,,,Berlin (Pankow),1,1
2ajuu5z,https://www.immowelt.de/expose/2ajuu5z,,,Berlin,,581,,,,13.2,,,20230424,,,44.01515152,,Oberschöneweide,,,,Berlin (OberschÃ¶neweide),1,1
2a77g5z,https://www.immowelt.de/expose/2a77g5z,,,Berlin,Hellersdorfer strße 103,950,,,,83.88,,,20230424,,,11.32570339,,Kaulsdorf,,,,"Hellersdorfer StraÃe 103, Berlin (Kaulsdorf)",3,2
2afza5t,https://www.immowelt.de/expose/2afza5t,,,Berlin,,1050,,,,60,,,20230424,,,17.5,,Mitte,,,,Berlin (Mitte),3,1
2a5qc5z,https://www.immowelt.de/expose/2a5qc5z,,,Berlin,,2127.84,,,,96.72,,,20230424,,,22,,Prenzlauer,,,,Berlin (Prenzlauer Berg),3,1
2a8z95z,https://www.immowelt.de/expose/2a8z95z,,,Berlin,,690,,,,50,,,20230424,,,13.8,,Siemensstadt,,,,Berlin (Siemensstadt),2,1
2aq785z,https://www.immowelt.de/expose/2aq785z,,,Berlin,,470,,,,54,,,20230424,,,8.703703704,,Britz,,,,Berlin (Britz),2,1
2w2c54v,https://www.immowelt.de/expose/2w2c54v,,,Berlin,Krokusstr. 2a,1265,,,,75.65,,,20230424,,,16.72174488,,Rudow,,,,"Krokusstr. 2a, Berlin (Rudow)",2,2
2a5375z,https://www.immowelt.de/expose/2a5375z,,,Berlin,Schã¶neberger ufer 63,700,,,,,,,20230424,,,,,Tiergarten,,,,"SchÃ¶neberger Ufer 63, Berlin (Tiergarten)",,2
2as255z,https://www.immowelt.de/expose/2as255z,,,Berlin,Rostocker street 3,1350,,,,75,,,20230424,,,18,,Mitte,,,,"Rostocker Street 3, Berlin (Mitte)",2,2
2awe35z,https://www.immowelt.de/expose/2awe35z,,,Berlin,Zehntwerderweg 148,1081,,,,56.88,,,20230424,,,19.00492264,,LÃ¼bars,,,,"Zehntwerderweg 148, Berlin (LÃ¼bars)",2,2
2ate35z,https://www.immowelt.de/expose/2ate35z,,,Berlin,Zehntwerderweg 148,783,,,,41.17,,,20230424,,,19.01870294,,LÃ¼bars,,,,"Zehntwerderweg 148, Berlin (LÃ¼bars)",1,2
2a6d35z,https://www.immowelt.de/expose/2a6d35z,,,Berlin,,1226,,,,64.52,,,20230424,,,19.00185989,,LÃ¼bars,,,,Berlin (LÃ¼bars),3,1
2as835z,https://www.immowelt.de/expose/2as835z,,,Berlin,Wilhelmstr 147,762.7,,,,52.6,,,20230424,,,14.5,,Spandau,,,,"Wilhelmstr, 147, Berlin (Spandau)",2,3
2acgz5y,https://www.immowelt.de/expose/2acgz5y,,,Berlin,,836,,,,78,,,20230424,,,10.71794872,,Prenzlauer,,,,Berlin (Prenzlauer Berg),2.5,1
2ajzy5y,https://www.immowelt.de/expose/2ajzy5y,,,Berlin,,2150,,,,79.51,,,20230424,,,27.04062382,,Charlottenburg,,,,Berlin (Charlottenburg),2,1
2a9tx5y,https://www.immowelt.de/expose/2a9tx5y,,,Berlin,Groãe-leege-strße 50 a,899,,,,55.78,,,20230424,,,16.11688777,,Alt-Hohenschönhausen,,,,"GroÃe-Leege-StraÃe 50 A, Berlin (Alt-HohenschÃ¶nhausen)",2,2
2a7tx5y,https://www.immowelt.de/expose/2a7tx5y,,,Berlin,Stendaler strße 63,629,,,,53.98,,,20230424,,,11.65246388,,Hellersdorf,,,,"Stendaler StraÃe 63, Berlin (Hellersdorf)",2,2
2atqx5y,https://www.immowelt.de/expose/2atqx5y,,,Berlin,Stendaler strße 63,499,,,,35.69,,,20230424,,,13.98150743,,Hellersdorf,,,,"Stendaler StraÃe 63, Berlin (Hellersdorf)",1,2
2agbx5y,https://www.immowelt.de/expose/2agbx5y,,,Berlin,Kastanienallee 86,649,,,,55.98,,,20230424,,,11.59342622,,Hellersdorf,,,,"Kastanienallee 86, Berlin (Hellersdorf)",2,2
2am2w5y,https://www.immowelt.de/expose/2am2w5y,,,Berlin,,750,,,,60,,,20230424,,,12.5,,Schöneberg,,,,Berlin (SchÃ¶neberg),3,1
2amlv5y,https://www.immowelt.de/expose/2amlv5y,,,Berlin,Regattastrße 39,1370,,,,85.62,,,20230424,,,16.00093436,,GrÃ¼nau,,,,"RegattastraÃe 39, Berlin (GrÃ¼nau)",4,2
2ae2s5y,https://www.immowelt.de/expose/2ae2s5y,,,Berlin,Wilhelminenhofstr. 14,845,,,,51.44,,,20230424,,,16.42690513,,Oberschöneweide,,,,"Wilhelminenhofstr. 14, Berlin (OberschÃ¶neweide)",,2
2aywr5y,https://www.immowelt.de/expose/2aywr5y,,,Berlin,Tegeler weg 10,1700,,,,115.09,,,20230424,,,14.77104874,,Charlottenburg,,,,"Tegeler Weg 10, Berlin (Charlottenburg)",4,2
2axhr5y,https://www.immowelt.de/expose/2axhr5y,,,Berlin,,1100,,,,33.1,,,20230424,,,33.2326284,,Friedrichshain,,,,Berlin (Friedrichshain),1,1
2ar8r5y,https://www.immowelt.de/expose/2ar8r5y,,,Berlin,Hedwig-porschütz-strße 22,1620.55,,,,76.57,,,20230424,,,21.16429411,,Mitte,,,,"Hedwig-PorschÃ¼tz-StraÃe 22, Berlin (Mitte)",2,2
2ak6r5y,https://www.immowelt.de/expose/2ak6r5y,,,Berlin,Wustrower strße 23,829,,,,70.74,,,20230424,,,11.71897088,,Neu-Hohenschönhausen,,,,"Wustrower StraÃe 23, Berlin (Neu-HohenschÃ¶nhausen)",3,2
2aj6r5y,https://www.immowelt.de/expose/2aj6r5y,,,Berlin,Wustrower strße 23,829,,,,71.78,,,20230424,,,11.54917804,,Neu-Hohenschönhausen,,,,"Wustrower StraÃe 23, Berlin (Neu-HohenschÃ¶nhausen)",3,2
2a6up5y,https://www.immowelt.de/expose/2a6up5y,,,Berlin,,950,,,,45,,,20230424,,,21.11111111,,Westend,,,,Berlin (Westend),1,1
2ahap5y,https://www.immowelt.de/expose/2ahap5y,,,Berlin,Bissingzeile 5,3780,,,,189,,,20230424,,,20,,Tiergarten,,,,"Bissingzeile 5, Berlin (Tiergarten)",3,2
2agqj5m,https://www.immowelt.de/expose/2agqj5m,,,Berlin,,2800,,,,106,,,20230424,,,26.41509434,,Rummelsburg,,,,Berlin (Rummelsburg),3.5,1
2an4w5s,https://www.immowelt.de/expose/2an4w5s,,,Berlin,Martin lutherstrße 86,1400,,,,45,,,20230424,,,31.11111111,,Schöneberg,,,,"Martin LutherstraÃe 86, Berlin (SchÃ¶neberg)",2,2
2a2gl5y,https://www.immowelt.de/expose/2a2gl5y,,,Berlin,Roscherstrasse 7,893,,,,35,,,20230424,,,25.51428571,,Charlottenburg,,,,"Roscherstrasse 7, Berlin (Charlottenburg)",1,2
2agzk5y,https://www.immowelt.de/expose/2agzk5y,,,Berlin,Greifswalder strße 34/35,6500,,,,231,,,20230424,,,28.13852814,,Prenzlauer,,,,"Greifswalder StraÃe 34/35, Berlin (Prenzlauer Berg)",5,2
2ahqk5y,https://www.immowelt.de/expose/2ahqk5y,,,Berlin,,1400,,,,100,,,20230424,,,14,,Tegel,,,,Berlin (Tegel),2,1
2ahgk5y,https://www.immowelt.de/expose/2ahgk5y,,,Berlin,Lehrter str 24b,949,,,,22.35,,,20230424,,,42.46085011,,Moabit,,,,"Lehrter Str 24B, Berlin (Moabit)",1,2
25fve5l,https://www.immowelt.de/expose/25fve5l,,,Berlin,Berliner strße 3,624,,,,52,,,20230424,,,12,,Französisch,,,,"Berliner StraÃe 3, Berlin (FranzÃ¶sisch Buchholz)",2.5,2
2amyf5y,https://www.immowelt.de/expose/2amyf5y,,,Berlin,Wilhelm-stolze-strasse 19,1250,,,,57,,,20230424,,,21.92982456,,Friedrichshain,,,,"Wilhelm-Stolze-Strasse 19, Berlin (Friedrichshain)",2,2
2akmf5y,https://www.immowelt.de/expose/2akmf5y,,,Berlin,Billy-wilder-promenade 32 a,1894.94,,,,130.32,,,20230424,,,14.54066912,,Lichterfelde,,,,"Billy-Wilder-Promenade 32 a, Berlin (Lichterfelde)",3,2
2apuu5z,https://www.immowelt.de/expose/2apuu5z,,,Berlin,,578,,,,13.8,,,20230424,,,41.88405797,,Oberschöneweide,,,,Berlin (OberschÃ¶neweide),1,1
2atpd5y,https://www.immowelt.de/expose/2atpd5y,,,Berlin,,1325,,,,103,,,20230424,,,12.86407767,,Karlshorst,,,,Berlin (Karlshorst),3.5,1
2a6cb5y,https://www.immowelt.de/expose/2a6cb5y,,,Berlin,,4440,,,,185,,,20230424,,,24,,Grunewald,,,,Berlin (Grunewald),4,1
2au5d5y,https://www.immowelt.de/expose/2au5d5y,,,Berlin,Pfannschmidtstrße 35,949,,,,74.49,,,20230424,,,12.7399651,,Karow,,,,"PfannschmidtstraÃe 35, Berlin (Karow)",3,2
2a5fc5y,https://www.immowelt.de/expose/2a5fc5y,,,Berlin,,1273,,,,134,,,20230424,,,9.5,,Friedrichshain,,,,Berlin (Friedrichshain),4.5,1
2av4c5y,https://www.immowelt.de/expose/2av4c5y,,,Berlin,Binger strße 0,1250,,,,55,,,20230424,,,22.72727273,,Wilmersdorf,,,,"Binger StraÃe 0, Berlin (Wilmersdorf)",2,2
2awy85y,https://www.immowelt.de/expose/2awy85y,,,Berlin,,2750,,,,159,,,20230424,,,17.29559748,,Neukölln,,,,Berlin (NeukÃ¶lln),3,1
2agpw5s,https://www.immowelt.de/expose/2agpw5s,,,Berlin,Am treptower park 35,850,,,,28,,,20230424,,,30.35714286,,PlÃ¤nterwald,,,,"Am Treptower Park 35, Berlin (PlÃ¤nterwald)",,2
2tfy746,https://www.immowelt.de/expose/2tfy746,,,Berlin,Erich-weinert-str. 135,16000,,,,41,,,20230424,,,390.2439024,,Prenzlauer,,,,"Erich-Weinert-Str. 135, Berlin (Prenzlauer Berg)",2,2
2aun85y,https://www.immowelt.de/expose/2aun85y,,,Berlin,,1400,,,,75,,,20230424,,,18.66666667,,Dahlem,,,,Berlin (Dahlem),3,1
2a5n85y,https://www.immowelt.de/expose/2a5n85y,,,Berlin,,1058,,,,140,,,20230424,,,7.557142857,,Friedenau,,,,Berlin (Friedenau),5,1
2avm85y,https://www.immowelt.de/expose/2avm85y,,,Berlin,,437,,,,39,,,20230424,,,11.20512821,,Friedrichshain,,,,Berlin (Friedrichshain),1,1
2azl85y,https://www.immowelt.de/expose/2azl85y,,,Berlin,,808,,,,95,,,20230424,,,8.505263158,,Alt-Treptow,,,,Berlin (Alt-Treptow),3,1
2aa775y,https://www.immowelt.de/expose/2aa775y,,,Berlin-Friedrichshain,,2800,,,,,,,20230424,,,,,Friedrichshain,,,,Berlin-Friedrichshain (Friedrichshain),3,1
2ax675y,https://www.immowelt.de/expose/2ax675y,,,Berlin-Friedrichshagen,,8275,,,,276,,,20230424,,,29.98188406,,Friedrichshagen,,,,Berlin-Friedrichshagen (Friedrichshagen),8,1
2aym55y,https://www.immowelt.de/expose/2aym55y,,,Berlin,,900,,,,40,,,20230424,,,22.5,,Tiergarten,,,,Berlin (Tiergarten),1,1
2a6645y,https://www.immowelt.de/expose/2a6645y,,,Berlin,Alt-schmã¶ckwitz 9a,1400,,,,62.8,,,20230424,,,22.29299363,,Schmöckwitz,,,,"Alt-SchmÃ¶ckwitz 9a, Berlin (SchmÃ¶ckwitz)",2,2
2a3y35y,https://www.immowelt.de/expose/2a3y35y,,,Berlin,Oderberger strße 10,1652,,,,118,,,20230424,,,14,,Prenzlauer,,,,"Oderberger StraÃe 10, Berlin (Prenzlauer Berg)",4,2
2afuu5z,https://www.immowelt.de/expose/2afuu5z,,,Berlin,,1043,,,,60,,,20230424,,,17.38333333,,Marienfelde,,,,Berlin (Marienfelde),2,1
2ahtu5z,https://www.immowelt.de/expose/2ahtu5z,,,Berlin,,867,,,,30,,,20230424,,,28.9,,Marienfelde,,,,Berlin (Marienfelde),1,1
2astu5z,https://www.immowelt.de/expose/2astu5z,,,Berlin,,745,,,,22.82,,,20230424,,,32.64680105,,Friedrichsfelde,,,,Berlin (Friedrichsfelde),1,1
2axuu5z,https://www.immowelt.de/expose/2axuu5z,,,Berlin,,849,,,,30,,,20230424,,,28.3,,Marienfelde,,,,Berlin (Marienfelde),1,1
2atvy5x,https://www.immowelt.de/expose/2atvy5x,,,Berlin,Saalestr. 72,650,,,,23,,,20230424,,,28.26086957,,Neukölln,,,,"Saalestr. 72, Berlin (NeukÃ¶lln)",1,2
2amty5x,https://www.immowelt.de/expose/2amty5x,,,Berlin,Hundekehlestrße 22,3000,,,,75,,,20230424,,,40,,Schmargendorf,,,,"HundekehlestraÃe 22, Berlin (Schmargendorf)",3,2
2adty5x,https://www.immowelt.de/expose/2adty5x,,,Berlin,Dahlmannstrße 9,4900,,,,165,,,20230424,,,29.6969697,,Charlottenburg,,,,"DahlmannstraÃe 9, Berlin (Charlottenburg)",4,2
2x6q844,https://www.immowelt.de/expose/2x6q844,,,Berlin,Ostpreuãendamm 106,2045.12,,,,116.2,,,20230424,,,17.6,,Lichterfelde,,,,"OstpreuÃendamm 106, Berlin (Lichterfelde)",4,2
2xxka44,https://www.immowelt.de/expose/2xxka44,,,Berlin,Ostpreuãendamm 106,1656.16,,,,94.1,,,20230424,,,17.6,,Lichterfelde,,,,"OstpreuÃendamm 106, Berlin (Lichterfelde)",3,2
2apwv5x,https://www.immowelt.de/expose/2apwv5x,,,Berlin,Münchehagenstrße 38,521.91,,,,56.86,,,20230424,,,9.178860359,,Karow,,,,"MÃ¼nchehagenstraÃe 38, Berlin (Karow)",2,2
2af6v5x,https://www.immowelt.de/expose/2af6v5x,,,Berlin,,1295,,,,55.16,,,20230424,,,23.47715736,,Rudow,,,,Berlin (Rudow),2,1
29jf85v,https://www.immowelt.de/expose/29jf85v,,,Berlin,,580,,,,35,,,20230424,,,16.57142857,,Schöneberg,,,,Berlin (SchÃ¶neberg),1,1
2ah5l59,https://www.immowelt.de/expose/2ah5l59,,,Berlin,Fritz-erler-allee 57,2150,,,,115.56,,,20230424,,,18.60505365,,Buckow,,,,"Fritz-Erler-Allee 57, Berlin (Buckow)",4,2
2awcs5x,https://www.immowelt.de/expose/2awcs5x,,,Berlin,Fidicinstr. 33,926.88,,,,33.5,,,20230424,,,27.6680597,,Kreuzberg,,,,"Fidicinstr. 33, Berlin (Kreuzberg)",1,2
2aalp5x,https://www.immowelt.de/expose/2aalp5x,,,Berlin,,319.52,,,,41.94,,,20230424,,,7.618502623,,Rudow,,,,Berlin (Rudow),1,1
2atkn5x,https://www.immowelt.de/expose/2atkn5x,,,Berlin,Gabriel tergit promenade 21,1600,,,,50,,,20230424,,,32,,Tiergarten,,,,"gabriel tergit promenade 21, Berlin (Tiergarten)",2,2
2ap8n5x,https://www.immowelt.de/expose/2ap8n5x,,,Berlin,Clayallee 225e,3510,,,,117,,,20230424,,,30,,Dahlem,,,,"Clayallee 225E, Berlin (Dahlem)",3,2
2a4hl5x,https://www.immowelt.de/expose/2a4hl5x,,,Berlin,Bergengrünstr. 32,2145,,,,134.08,,,20230424,,,15.99791169,,Zehlendorf,,,,"BergengrÃ¼nstr. 32, Berlin (Zehlendorf)",5,2
2aupk5x,https://www.immowelt.de/expose/2aupk5x,,,Berlin,,1095,,,,62,,,20230424,,,17.66129032,,Tegel,,,,Berlin (Tegel),2,1
2a9kk5x,https://www.immowelt.de/expose/2a9kk5x,,,Berlin,Teichgräberzeile 17,590,,,,52.05,,,20230424,,,11.33525456,,Charlottenburg,,,,"TeichgrÃ¤berzeile 17, Berlin (Charlottenburg)",2,2
2ahdk5x,https://www.immowelt.de/expose/2ahdk5x,,,Berlin,Kurfüstendamm 36,4499,,,,157,,,20230424,,,28.65605096,,Charlottenburg,,,,"KurfÃ¼rstendamm 36, Berlin (Charlottenburg)",3,2
2ar6k5x,https://www.immowelt.de/expose/2ar6k5x,,,Berlin,Alex-wedding-strße 5,2080,,,,116,,,20230424,,,17.93103448,,Mitte,,,,"Alex-Wedding-StraÃe 5, Berlin (Mitte)",3,2
2az4k5x,https://www.immowelt.de/expose/2az4k5x,,,Berlin,,1290,,,,92.7,,,20230424,,,13.91585761,,Rudow,,,,Berlin (Rudow),3,1
2agnj5x,https://www.immowelt.de/expose/2agnj5x,,,Berlin,,2500,,,,104,,,20230424,,,24.03846154,,Kreuzberg,,,,Berlin (Kreuzberg),3,1
2azlh5x,https://www.immowelt.de/expose/2azlh5x,,,Berlin,Henny-porten-strße 6,749,,,,68.06,,,20230424,,,11.00499559,,Hellersdorf,,,,"Henny-Porten-StraÃe 6, Berlin (Hellersdorf)",3,2
2aq9h5x,https://www.immowelt.de/expose/2aq9h5x,,,Berlin,Kastanienallee 46,809,,,,82.91,,,20230424,,,9.757568448,,Hellersdorf,,,,"Kastanienallee 46, Berlin (Hellersdorf)",4,2
2azp25s,https://www.immowelt.de/expose/2azp25s,,,Berlin,Rostocker strasse 3,1350,,,,75,,,20230424,,,18,,Moabit,,,,"Rostocker Strasse 3, Berlin (Moabit)",2,2
2a2k85l,https://www.immowelt.de/expose/2a2k85l,,,Berlin,,1400,,,,60,,,20230424,,,23.33333333,,Friedrichshain,,,,Berlin (Friedrichshain),2.5,1
2alv55x,https://www.immowelt.de/expose/2alv55x,,,Berlin,,1975,,,,114,,,20230424,,,17.3245614,,Lichterfelde,,,,Berlin (Lichterfelde),2,1
2a8w45x,https://www.immowelt.de/expose/2a8w45x,,,Berlin,,1420.9,,,,68.51,,,20230424,,,20.74003795,,Pankow,,,,Berlin (Pankow),2,1
2ahh55x,https://www.immowelt.de/expose/2ahh55x,,,Berlin,Voltairestr. 11,2500,,,,68.5,,,20230424,,,36.49635036,,Mitte,,,,"Voltairestr. 11, Berlin (Mitte)",2,2
2a4845x,https://www.immowelt.de/expose/2a4845x,,,Berlin,Tiriotstr. 12,541,,,,51.12,,,20230424,,,10.5829421,,Französisch,,,,"Tiriotstr. 12, Berlin (FranzÃ¶sisch Buchholz)",2,2
2adv359,https://www.immowelt.de/expose/2adv359,,,Berlin,Fritz-erler-allee 57,1500,,,,79.1,,,20230424,,,18.96333755,,Buckow,,,,"Fritz-Erler-Allee 57, Berlin (Buckow)",2,2
2a8925x,https://www.immowelt.de/expose/2a8925x,,,Berlin,Simon-bolivar-str. 6,1119.4,,,,66.79,,,20230424,,,16.75999401,,Alt-Hohenschönhausen,,,,"Simon-Bolivar-Str. 6, Berlin (Alt-HohenschÃ¶nhausen)",3,2
2as9x5w,https://www.immowelt.de/expose/2as9x5w,,,Berlin,Beuthstrße 13,2750,,,,114,,,20230424,,,24.12280702,,Mitte,,,,"BeuthstraÃe 13, Berlin (Mitte)",4,2
2ad8t5w,https://www.immowelt.de/expose/2ad8t5w,,,Berlin,Jã¶rsstrße 1,2500,,,,150,,,20230424,,,16.66666667,,Konradshöhe,,,,"JÃ¶rsstraÃe 1, Berlin (KonradshÃ¶he)",6,2
2a7ss5w,https://www.immowelt.de/expose/2a7ss5w,,,Berlin,,380,,,,57,,,20230424,,,6.666666667,,Prenzlauer,,,,Berlin (Prenzlauer Berg),3,1
2alkr5w,https://www.immowelt.de/expose/2alkr5w,,,Berlin,,1100,,,,65,,,20230424,,,16.92307692,,Kladow,,,,Berlin (Kladow),2,1
2avbr5w,https://www.immowelt.de/expose/2avbr5w,,,Berlin,,1750,,,,71,,,20230424,,,24.64788732,,Friedrichshain,,,,Berlin (Friedrichshain),3,1
2a2cr5w,https://www.immowelt.de/expose/2a2cr5w,,,Berlin,,425,,,,54,,,20230424,,,7.87037037,,Pankow,,,,Berlin (Pankow),2,1
2aebr5w,https://www.immowelt.de/expose/2aebr5w,,,Berlin,,500,,,,67,,,20230424,,,7.462686567,,Gesundbrunnen,,,,Berlin (Gesundbrunnen),2.5,1
2a7dq5w,https://www.immowelt.de/expose/2a7dq5w,,,Berlin,,1000,,,,93,,,20230424,,,10.75268817,,Zehlendorf,,,,Berlin (Zehlendorf),3,1
2annp5w,https://www.immowelt.de/expose/2annp5w,,,Berlin,,1959.54,,,,91.15,,,20230424,,,21.49797038,,Pankow,,,,Berlin (Pankow),2,1
2axzn5w,https://www.immowelt.de/expose/2axzn5w,,,Berlin,Jablonskistrasse 24,1000,,,,68,,,20230424,,,14.70588235,,Prenzlauer,,,,"Jablonskistrasse 24, Berlin (Prenzlauer Berg)",2.5,2
2a93j5w,https://www.immowelt.de/expose/2a93j5w,,,Berlin,,1395,,,,90,,,20230424,,,15.5,,Britz,,,,Berlin (Britz),3,1
2ak8h5w,https://www.immowelt.de/expose/2ak8h5w,,,Berlin,,2950,,,,122.5,,,20230424,,,24.08163265,,Prenzlauer,,,,Berlin (Prenzlauer Berg),5,1
2awsf5w,https://www.immowelt.de/expose/2awsf5w,,,Berlin,,5200,,,,211,,,20230424,,,24.64454976,,Wilmersdorf,,,,Berlin (Wilmersdorf),5,1
2an3e5w,https://www.immowelt.de/expose/2an3e5w,,,Berlin,,1800,,,,90,,,20230424,,,20,,Prenzlauer,,,,Berlin (Prenzlauer Berg),3,1
2apvm57,https://www.immowelt.de/expose/2apvm57,,,Berlin,Pestalozzistrße 56,3995,,,,139,,,20230424,,,28.74100719,,Charlottenburg,,,,"PestalozzistraÃe 56, Berlin (Charlottenburg)",3,2
2afbb5w,https://www.immowelt.de/expose/2afbb5w,,,Berlin,Wielandstr. 13,3905.83,,,,219.98,,,20230424,,,17.75538685,,Charlottenburg,,,,"Wielandstr. 13, Berlin (Charlottenburg)",6,2
2a6le5u,https://www.immowelt.de/expose/2a6le5u,,,Berlin,,2700,,,,93,,,20230424,,,29.03225806,,Prenzlauer,,,,Berlin (Prenzlauer Berg),3,1
2ash45w,https://www.immowelt.de/expose/2ash45w,,,Berlin,Münzstrße 10,4302.16,,,,142.83,,,20230424,,,30.12084296,,Mitte,,,,"MÃ¼nzstraÃe 10, Berlin (Mitte)",4,2
2anc35w,https://www.immowelt.de/expose/2anc35w,,,Berlin,,835,,,,35.01,,,20230424,,,23.85032848,,Schöneberg,,,,Berlin (SchÃ¶neberg),1,1
2aw735w,https://www.immowelt.de/expose/2aw735w,,,Berlin,Kastanienallee 100,489,,,,35.69,,,20230424,,,13.7013169,,Hellersdorf,,,,"Kastanienallee 100, Berlin (Hellersdorf)",1,2
2aw335w,https://www.immowelt.de/expose/2aw335w,,,Berlin,Kastanienallee 72,499,,,,35.69,,,20230424,,,13.98150743,,Hellersdorf,,,,"Kastanienallee 72, Berlin (Hellersdorf)",1,2
2a3y25w,https://www.immowelt.de/expose/2a3y25w,,,Berlin,Kastanienallee 72,499,,,,35.69,,,20230424,,,13.98150743,,Hellersdorf,,,,"Kastanienallee 72, Berlin (Hellersdorf)",1,2
2a9ac5y,https://www.immowelt.de/expose/2a9ac5y,,,Berlin,Kadiner strße 15,1998,,,,76,,,20230424,,,26.28947368,,Friedrichshain,,,,"Kadiner StraÃe 15, Berlin (Friedrichshain)",2,2
2aq5z5v,https://www.immowelt.de/expose/2aq5z5v,,,Berlin,Pascalstr. 7,2990,,,,131,,,20230424,,,22.82442748,,Charlottenburg,,,,"Pascalstr. 7, Berlin (Charlottenburg)",4,2
2a8px5v,https://www.immowelt.de/expose/2a8px5v,,,Berlin,,3200,,,,189,,,20230424,,,16.93121693,,Steglitz,,,,Berlin (Steglitz),5,1
2ar9w5v,https://www.immowelt.de/expose/2ar9w5v,,,Berlin,Groãe-leege-strße 52 a,929,,,,70.04,,,20230424,,,13.26384923,,Alt-Hohenschönhausen,,,,"GroÃe-Leege-StraÃe 52 A, Berlin (Alt-HohenschÃ¶nhausen)",2,2
2ab4w5v,https://www.immowelt.de/expose/2ab4w5v,,,Berlin,Gärtnerstrße 56,1149,,,,81.32,,,20230424,,,14.12936547,,Alt-Hohenschönhausen,,,,"GÃ¤rtnerstraÃe 56, Berlin (Alt-HohenschÃ¶nhausen)",3,2
2awlv5v,https://www.immowelt.de/expose/2awlv5v,,,Berlin,Groãe-leege-strße 49 a,999,,,,75.13,,,20230424,,,13.29695195,,Alt-Hohenschönhausen,,,,"GroÃe-Leege-StraÃe 49 A, Berlin (Alt-HohenschÃ¶nhausen)",3,2
2asxs5v,https://www.immowelt.de/expose/2asxs5v,,,Berlin,Ystader strße 15,680,,,,34,,,20230424,,,20,,Prenzlauer,,,,"Ystader StraÃe 15, Berlin (Prenzlauer Berg)",1,2
2a44q5v,https://www.immowelt.de/expose/2a44q5v,,,Berlin,,900,,,,84,,,20230424,,,10.71428571,,Schöneberg,,,,Berlin (SchÃ¶neberg),3,1
2a2pp5v,https://www.immowelt.de/expose/2a2pp5v,,,Berlin,,1000,,,,50,,,20230424,,,20,,Friedrichshagen,,,,Berlin (Friedrichshagen),2,1
2agel5v,https://www.immowelt.de/expose/2agel5v,,,Berlin,,1500,,,,120,,,20230424,,,12.5,,Charlottenburg,,,,Berlin (Charlottenburg),2,1
2abjr5z,https://www.immowelt.de/expose/2abjr5z,,,Berlin,Grünauer strße 75,557.1,,,,30.95,,,20230424,,,18,,Köpenick,,,,"GrÃ¼nauer StraÃe 75, Berlin (KÃ¶penick)",1,2
2a2nk5v,https://www.immowelt.de/expose/2a2nk5v,,,Berlin,Winsstrße 62,3500,,,,160,,,20230424,,,21.875,,Prenzlauer,,,,"WinsstraÃe 62, Berlin (Prenzlauer Berg)",5,2
2ag3h5z,https://www.immowelt.de/expose/2ag3h5z,,,Berlin,Berliner allee 221,550,,,,22,,,20230424,,,25,,WeiÃensee,,,,"Berliner Allee 221, Berlin (WeiÃensee)",1,2
2ae3h5z,https://www.immowelt.de/expose/2ae3h5z,,,Berlin,Berliner allee 221,899,,,,50.5,,,20230424,,,17.8019802,,WeiÃensee,,,,"Berliner Allee 221, Berlin (WeiÃensee)",2,2
2a8gk5v,https://www.immowelt.de/expose/2a8gk5v,,,Berlin,Berliner allee 221,740,,,,37,,,20230424,,,20,,WeiÃensee,,,,"Berliner Allee 221, Berlin (WeiÃensee)",1,2
