Data ID,Link,Posting Date,City,Address,Pure Rent,Service Charge,Other Charge,Total Cost,Size,Date From,Date To,Dataframe Date,Deposit,Lease term,EUR / SQM,Name,Neighbourhood,Date To (Year - Month),Latitude,Longitude
10173832,www.wg-gesucht.de/wg-zimmer-in-Berlin-Buch.10173832.html,15.06.2023,Berlin,Muster Str. 1,630,,,,23,2023-07-01,2023-07-28,20230424,5000,0,27.39130435,15.06.2023-630.0-27.391304347826086 Berlin,Wilmersdorf,2023-07,52.4871152,13.3203298
9927044,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.9927044.html,15.06.2023,Berlin,Muster Str. 1,420,,,,12,2023-08-01,2023-10-15,20230424,5000,2,35,15.06.2023-420.0-35.0 Berlin,Berlin,2023-10,52.5170365,13.3888599
9769199,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg.9769199.html,15.06.2023,Berlin,Muster Str. 1,450,,,,10,2023-06-20,2023-08-31,20230424,5000,2,45,15.06.2023-450.0-45.0 Berlin,Buch,2023-08,50.2051609,7.8759628
10031330,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.10031330.html,15.06.2023,Berlin,Muster Str. 1,500,,,,17,2023-07-01,2023-09-30,20230424,5000,2,29.41176471,15.06.2023-500.0-29.41176470588235 Berlin,Wedding,2023-09,52.550123,13.34197
10170241,www.wg-gesucht.de/wg-zimmer-in-Berlin-Adlershof.10170241.html,15.06.2023,Berlin,Muster Str. 1,825,,,,30,2023-07-09,2023-08-06,20230424,5000,1,27.5,15.06.2023-825.0-27.5 Berlin,Charlottenburg,2023-08,52.515747,13.3096834
10118547,www.wg-gesucht.de/wg-zimmer-in-Berlin-Berlin-Deutschland.10118547.html,15.06.2023,Berlin,Muster Str. 1,750,,,,18,2023-07-15,2023-11-01,20230424,5000,4,41.66666667,15.06.2023-750.0-41.666666666666664 Berlin,Kreuzberg,2023-11,52.4976443,13.411914
10171899,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg-Wilmersdorf.10171899.html,15.06.2023,Berlin,Muster Str. 1,500,,,,22,2023-06-14,,20230424,5000,,22.72727273,15.06.2023-500.0-22.727272727272727 Berlin,Berlin,,52.5170365,13.3888599
8195860,www.wg-gesucht.de/wg-zimmer-in-Berlin-Moabit.8195860.html,15.06.2023,Berlin,Muster Str. 1,1000,,,,25,2023-07-16,2023-08-31,20230424,5000,1,40,15.06.2023-1000.0-40.0 Berlin,Berlin,2023-08,52.5170365,13.3888599
10173258,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wilmersdorf.10173258.html,15.06.2023,Berlin,Muster Str. 1,500,,,,17,2023-07-01,2023-08-01,20230424,5000,1,29.41176471,15.06.2023-500.0-29.41176470588235 Berlin,Charlottenburg,2023-08,52.515747,13.3096834
10173370,www.wg-gesucht.de/wg-zimmer-in-Berlin-Lichtenrade.10173370.html,15.06.2023,Berlin,Muster Str. 1,500,,,,20,2023-08-25,2024-01-15,20230424,5000,5,25,15.06.2023-500.0-25.0 Berlin,Moabit,2024-01,52.5301017,13.3425422
9654506,www.wg-gesucht.de/wg-zimmer-in-Berlin-PRENZLAUERBERG.9654506.html,15.06.2023,Berlin,Muster Str. 1,500,,,,40,2023-07-29,2023-09-05,20230424,5000,2,12.5,15.06.2023-500.0-12.5 Berlin,Wilmersdorf,2023-09,52.4871152,13.3203298
6454425,www.wg-gesucht.de/wg-zimmer-in-Berlin-Gesundbrunnen.6454425.html,15.06.2023,Berlin,Muster Str. 1,560,,,,19,2023-07-03,,20230424,5000,,29.47368421,15.06.2023-560.0-29.473684210526315 Berlin,Berlin,,52.5170365,13.3888599
10173307,www.wg-gesucht.de/wg-zimmer-in-Berlin-Siemensstadt.10173307.html,15.06.2023,Berlin,Muster Str. 1,25,,,,20,2023-07-01,2025-02-01,20230424,5000,19,1.25,15.06.2023-25.0-1.25 Berlin,Berlin,2025-02,52.5170365,13.3888599
10173316,www.wg-gesucht.de/wg-zimmer-in-Berlin-Reinickendorf.10173316.html,15.06.2023,Berlin,Muster Str. 1,580,,,,15,2023-08-01,2023-12-01,20230424,5000,4,38.66666667,15.06.2023-580.0-38.666666666666664 Berlin,Gesundbrunnen,2023-12,52.5509201,13.384846
10170234,www.wg-gesucht.de/wg-zimmer-in-Berlin-Niederschoeneweide.10170234.html,15.06.2023,Berlin,Muster Str. 1,550,,,,20,2023-07-01,,20230424,5000,,27.5,15.06.2023-550.0-27.5 Berlin,Siemensstadt,,52.5398082,13.2568934
9628441,www.wg-gesucht.de/wg-zimmer-in-Berlin-Reinickendorf.9628441.html,15.06.2023,Berlin,Muster Str. 1,600,,,,20,2023-07-01,,20230424,5000,,30,15.06.2023-600.0-30.0 Berlin,Reinickendorf,,52.6047631,13.2952872
10065612,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg.10065612.html,15.06.2023,Berlin,Muster Str. 1,403,,,,15,2023-06-22,2023-07-24,20230424,5000,1,26.86666667,15.06.2023-403.0-26.866666666666667 Berlin,Berlin,2023-07,52.5170365,13.3888599
10173126,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg-Wilmersdorf.10173126.html,26.06.2023,Zimmervon HousingAnywhere*,Muster Str. 1,530,,,,25,2023-06-27,,20230424,5000,,21.2,26.06.2023-530.0-21.2 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
10061018,www.wg-gesucht.de/wg-zimmer-in-Berlin.10061018.html,26.06.2023,Zimmervon Spotahome*,Muster Str. 1,470,,,,18,2023-06-27,,20230424,5000,,26.11111111,26.06.2023-470.0-26.11111111111111 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
8534730,www.wg-gesucht.de/wg-zimmer-in-Berlin-Zehlendorf.8534730.html,15.06.2023,Berlin,Muster Str. 1,950,,,,20,2023-07-01,,20230424,5000,,47.5,15.06.2023-950.0-47.5 Berlin,Charlottenburg,,52.515747,13.3096834
10172807,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.10172807.html,15.06.2023,Berlin,Muster Str. 1,400,,,,18,2023-06-15,,20230424,5000,,22.22222222,15.06.2023-400.0-22.22222222222222 Berlin,Berlin,,52.5170365,13.3888599
10172986,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.10172986.html,15.06.2023,Berlin,Muster Str. 1,450,,,,22,2023-06-15,,20230424,5000,,20.45454545,15.06.2023-450.0-20.454545454545453 Berlin,Zehlendorf,,52.4343217,13.2589298
9357449,www.wg-gesucht.de/wg-zimmer-in-Berlin.9357449.html,15.06.2023,Berlin,Muster Str. 1,400,,,,18,2023-07-08,2023-07-21,20230424,5000,0,22.22222222,15.06.2023-400.0-22.22222222222222 Berlin,Neukölln,2023-07,52.4811497,13.4353501
8701802,www.wg-gesucht.de/wg-zimmer-in-Berlin-Lichtenberg.8701802.html,15.06.2023,Berlin,Muster Str. 1,40,,,,20,2023-06-17,2023-06-26,20230424,5000,0,2,15.06.2023-40.0-2.0 Berlin,Neukölln,2023-06,52.4811497,13.4353501
10134725,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.10134725.html,15.06.2023,Berlin,Muster Str. 1,600,,,,13,2023-07-01,2023-07-30,20230424,5000,0,46.15384615,15.06.2023-600.0-46.15384615384615 Berlin,Berlin,2023-07,52.5170365,13.3888599
10171192,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain-Kreuzberg.10171192.html,15.06.2023,Berlin,Muster Str. 1,460,,,,17,2022-12-01,2023-03-31,20230424,5000,3,27.05882353,15.06.2023-460.0-27.058823529411764 Berlin,Lichtenberg,2023-03,48.9212959,7.4812268
9734602,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.9734602.html,15.06.2023,Berlin,Muster Str. 1,80,,,,20,2023-06-19,2023-06-26,20230424,5000,0,4,15.06.2023-80.0-4.0 Berlin,Neukölln,2023-06,52.4811497,13.4353501
8778988,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshein.8778988.html,15.06.2023,Berlin,Muster Str. 1,780,,,,30,2023-07-09,,20230424,5000,,26,15.06.2023-780.0-26.0 Berlin,Friedrichshain,,52.5122154,13.4502904
10172791,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.10172791.html,15.06.2023,Berlin,Muster Str. 1,700,,,,35,2023-06-15,2024-07-31,20230424,5000,13,20,15.06.2023-700.0-20.0 Berlin,Neukölln,2024-07,52.4811497,13.4353501
10164224,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.10164224.html,15.06.2023,Berlin,Muster Str. 1,400,,,,92,2023-06-16,2023-07-15,20230424,5000,1,4.347826087,15.06.2023-400.0-4.3478260869565215 Berlin,Berlin,2023-07,52.5170365,13.3888599
10172740,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg.10172740.html,15.06.2023,Berlin,Muster Str. 1,550,,,,10,2023-07-03,2023-09-30,20230424,5000,2,55,15.06.2023-550.0-55.0 Berlin,Friedrichshain,2023-09,52.5122154,13.4502904
10172718,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.10172718.html,15.06.2023,Berlin,Muster Str. 1,700,,,,10,2023-06-16,2024-06-12,20230424,5000,12,70,15.06.2023-700.0-70.0 Berlin,Prenzlauer Berg,2024-06,52.5398466,13.4285652
10159279,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg.10159279.html,15.06.2023,Berlin,Muster Str. 1,1000,,,,16,2023-06-15,2024-12-31,20230424,5000,18,62.5,15.06.2023-1000.0-62.5 Berlin,Charlottenburg,2024-12,52.515747,13.3096834
9170282,www.wg-gesucht.de/wg-zimmer-in-Berlin-Reinickendorf.9170282.html,15.06.2023,Berlin,Muster Str. 1,600,,,,21,2023-07-03,2023-12-03,20230424,5000,5,28.57142857,15.06.2023-600.0-28.571428571428573 Berlin,Prenzlauer Berg,2023-12,52.5398466,13.4285652
8776041,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.8776041.html,15.06.2023,Berlin,Muster Str. 1,1000,,,,16,2023-06-15,2024-12-31,20230424,5000,18,62.5,15.06.2023-1000.0-62.5 Berlin,Charlottenburg,2024-12,52.515747,13.3096834
10172661,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.10172661.html,15.06.2023,Berlin,Muster Str. 1,550,,,,17,2023-07-01,2023-12-31,20230424,5000,5,32.35294118,15.06.2023-550.0-32.35294117647059 Berlin,Reinickendorf,2023-12,52.6047631,13.2952872
10172645,www.wg-gesucht.de/wg-zimmer-in-Berlin-Reinickendorf.10172645.html,15.06.2023,Berlin,Muster Str. 1,490,,,,12,2023-07-15,2024-02-15,20230424,5000,7,40.83333333,15.06.2023-490.0-40.833333333333336 Berlin,Neukölln,2024-02,52.4811497,13.4353501
7845628,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain-Kreuzberg.7845628.html,26.06.2023,Zimmervon HousingAnywhere*,Muster Str. 1,560,,,,15,2023-06-27,,20230424,5000,,37.33333333,26.06.2023-560.0-37.333333333333336 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
9993050,www.wg-gesucht.de/wg-zimmer-in-Berlin-Hellersdorf.9993050.html,26.06.2023,Zimmervon Spotahome*,Muster Str. 1,540,,,,23,2023-06-27,,20230424,5000,,23.47826087,26.06.2023-540.0-23.47826086956522 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
10139346,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mariendorf.10139346.html,15.06.2023,Berlin,Muster Str. 1,520,,,,30,2023-08-01,,20230424,5000,,17.33333333,15.06.2023-520.0-17.333333333333332 Berlin,Friedrichshain,,52.5122154,13.4502904
9736095,www.wg-gesucht.de/wg-zimmer-in-Berlin-Bohnsdorf.9736095.html,15.06.2023,Berlin,Muster Str. 1,330,,,,16,2023-06-15,2023-08-30,20230424,5000,2,20.625,15.06.2023-330.0-20.625 Berlin,Hellersdorf,2023-08,52.5366956,13.6048728
10172618,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain-Kreuzberg.10172618.html,15.06.2023,Berlin,Muster Str. 1,690,,,,16,2023-07-01,2023-11-30,20230424,5000,4,43.125,15.06.2023-690.0-43.125 Berlin,Mariendorf,2023-11,52.44008,13.3900277
10172554,www.wg-gesucht.de/wg-zimmer-in-Berlin-Treptow.10172554.html,15.06.2023,Berlin,Muster Str. 1,470,,,,13,2023-07-15,2023-10-31,20230424,5000,3,36.15384615,15.06.2023-470.0-36.15384615384615 Berlin,Berlin,2023-10,52.5170365,13.3888599
10172612,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.10172612.html,15.06.2023,Berlin,Muster Str. 1,720,,,,14,2023-07-01,2023-08-02,20230424,5000,1,51.42857143,15.06.2023-720.0-51.42857142857143 Berlin,Friedrichshain,2023-08,52.5122154,13.4502904
10172591,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.10172591.html,15.06.2023,Berlin,Muster Str. 1,500,,,,20,2023-08-01,2023-09-20,20230424,5000,1,25,15.06.2023-500.0-25.0 Berlin,Treptow,2023-09,54.0627026,15.2657157
10170520,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.10170520.html,15.06.2023,Berlin,Muster Str. 1,750,,,,15,2023-07-01,2024-07-01,20230424,5000,12,50,15.06.2023-750.0-50.0 Berlin,Mitte,2024-07,52.5178855,13.4040601
10172033,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg.10172033.html,15.06.2023,Berlin,Muster Str. 1,630,,,,22,2023-07-01,,20230424,5000,,28.63636364,15.06.2023-630.0-28.636363636363637 Berlin,Neukölln,,52.4811497,13.4353501
10172031,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg.10172031.html,15.06.2023,Berlin,Muster Str. 1,620,,,,13,2023-06-15,2023-07-31,20230424,5000,1,47.69230769,15.06.2023-620.0-47.69230769230769 Berlin,Neukölln,2023-07,52.4811497,13.4353501
9903972,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.9903972.html,15.06.2023,Berlin,Muster Str. 1,650,,,,25,2023-08-01,2024-03-31,20230424,5000,7,26,15.06.2023-650.0-26.0 Berlin,Charlottenburg,2024-03,52.515747,13.3096834
10171208,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.10171208.html,15.06.2023,Berlin,Muster Str. 1,650,,,,25,2023-08-01,2024-03-31,20230424,5000,7,26,15.06.2023-650.0-26.0 Berlin,Charlottenburg,2024-03,52.515747,13.3096834
7624777,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.7624777.html,15.06.2023,Berlin,Muster Str. 1,750,,,,30,2023-07-01,2023-08-01,20230424,5000,1,25,15.06.2023-750.0-25.0 Berlin,Friedrichshain,2023-08,52.5122154,13.4502904
10170613,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.10170613.html,15.06.2023,Berlin,Muster Str. 1,630,,,,30,2023-06-19,2023-07-09,20230424,5000,1,21,15.06.2023-630.0-21.0 Berlin,Kreuzberg,2023-07,52.4976443,13.411914
9538659,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.9538659.html,15.06.2023,Berlin,Muster Str. 1,690,,,,28,2023-07-01,2023-11-30,20230424,5000,4,24.64285714,15.06.2023-690.0-24.642857142857142 Berlin,Mitte,2023-11,52.5178855,13.4040601
7682868,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.7682868.html,15.06.2023,Berlin,Muster Str. 1,900,,,,22,2023-07-01,2023-08-14,20230424,5000,1,40.90909091,15.06.2023-900.0-40.90909090909091 Berlin,Neukölln,2023-08,52.4811497,13.4353501
6605869,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain-Kreuzberg.6605869.html,15.06.2023,Berlin,Muster Str. 1,2245,,,,18,2023-09-01,,20230424,5000,,124.7222222,15.06.2023-2245.0-124.72222222222223 Berlin,Friedrichshain,,52.5122154,13.4502904
10171490,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.10171490.html,14.06.2023,Berlin,Muster Str. 1,445,,,,26,2023-06-20,2023-07-15,20230424,5000,1,17.11538462,14.06.2023-445.0-17.115384615384617 Berlin,Friedrichshain,2023-07,52.5122154,13.4502904
9210709,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.9210709.html,14.06.2023,Berlin,Muster Str. 1,580,,,,15,2023-07-01,2023-08-01,20230424,5000,1,38.66666667,14.06.2023-580.0-38.666666666666664 Berlin,Friedrichshain,2023-08,52.5122154,13.4502904
9876277,www.wg-gesucht.de/wg-zimmer-in-Berlin-Karow.9876277.html,26.06.2023,Zimmervon HousingAnywhere*,Muster Str. 1,530,,,,14,2023-06-27,,20230424,5000,,37.85714286,26.06.2023-530.0-37.857142857142854 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
10171255,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.10171255.html,26.06.2023,Zimmervon Spotahome*,Muster Str. 1,460,,,,18,2023-06-27,,20230424,5000,,25.55555556,26.06.2023-460.0-25.555555555555557 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
9040316,www.wg-gesucht.de/wg-zimmer-in-Berlin-Lichtenrade.9040316.html,14.06.2023,Berlin,Muster Str. 1,850,,,,35,2023-08-01,,20230424,5000,,24.28571429,14.06.2023-850.0-24.285714285714285 Berlin,Karow,,52.6150868,13.4862758
9460651,www.wg-gesucht.de/wg-zimmer-in-Berlin-Tempelhof.9460651.html,14.06.2023,Berlin,Muster Str. 1,750,,,,15,2023-07-01,2024-07-01,20230424,5000,12,50,14.06.2023-750.0-50.0 Berlin,Mitte,2024-07,52.5178855,13.4040601
10171021,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.10171021.html,14.06.2023,Berlin,Muster Str. 1,850,,,,25,2023-08-01,,20230424,5000,,34,14.06.2023-850.0-34.0 Berlin,Berlin,,52.5170365,13.3888599
9709208,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.9709208.html,14.06.2023,Berlin,Muster Str. 1,505,,,,28,2023-07-10,2023-08-31,20230424,5000,1,18.03571429,14.06.2023-505.0-18.035714285714285 Berlin,Tempelhof,2023-08,52.4632921,13.3864477
10170905,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.10170905.html,14.06.2023,Berlin,Muster Str. 1,500,,,,13,2023-06-14,2024-06-01,20230424,5000,12,38.46153846,14.06.2023-500.0-38.46153846153846 Berlin,Wedding,2024-06,52.550123,13.34197
9758613,www.wg-gesucht.de/wg-zimmer-in-Berlin-Waidmannslust.9758613.html,14.06.2023,Berlin,Muster Str. 1,250,,,,38,2023-06-30,2023-08-31,20230424,5000,2,6.578947368,14.06.2023-250.0-6.578947368421052 Berlin,Mitte,2023-08,52.5178855,13.4040601
10170362,www.wg-gesucht.de/wg-zimmer-in-Berlin.10170362.html,14.06.2023,Berlin,Muster Str. 1,550,,,,15,2023-06-14,2024-06-01,20230424,5000,12,36.66666667,14.06.2023-550.0-36.666666666666664 Berlin,Wedding,2024-06,52.550123,13.34197
5426995,www.wg-gesucht.de/wg-zimmer-in-Berlin-Oberschoeneweide.5426995.html,14.06.2023,Berlin,Muster Str. 1,570,,,,22,2023-07-01,,20230424,5000,,25.90909091,14.06.2023-570.0-25.90909090909091 Berlin,Berlin,,52.5170365,13.3888599
7662711,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.7662711.html,14.06.2023,Berlin,Muster Str. 1,754,,,,11,2023-07-01,,20230424,5000,,68.54545455,14.06.2023-754.0-68.54545454545455 Berlin,Berlin,,52.5170365,13.3888599
10170683,www.wg-gesucht.de/wg-zimmer-in-Berlin.10170683.html,14.06.2023,Berlin,Muster Str. 1,575,,,,15,2023-06-23,2023-12-31,20230424,5000,6,38.33333333,14.06.2023-575.0-38.333333333333336 Berlin,Oberschöneweide,2023-12,52.4624563,13.5234762
9717518,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.9717518.html,14.06.2023,Berlin,Muster Str. 1,800,,,,11,2023-11-01,,20230424,5000,,72.72727273,14.06.2023-800.0-72.72727272727273 Berlin,Friedrichshain,,52.5122154,13.4502904
10166576,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.10166576.html,14.06.2023,Berlin,Muster Str. 1,500,,,,13,2023-06-19,2023-07-08,20230424,5000,1,38.46153846,14.06.2023-500.0-38.46153846153846 Berlin,Berlin,2023-07,52.5170365,13.3888599
9815456,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln-Schillerkiez.9815456.html,14.06.2023,Berlin,Muster Str. 1,650,,,,9,2023-07-30,2023-09-10,20230424,5000,2,72.22222222,14.06.2023-650.0-72.22222222222223 Berlin,Prenzlauer Berg,2023-09,52.5398466,13.4285652
10166819,www.wg-gesucht.de/wg-zimmer-in-Berlin-Reinickendorf.10166819.html,14.06.2023,Berlin,Muster Str. 1,400,,,,18,2023-07-01,,20230424,5000,,22.22222222,14.06.2023-400.0-22.22222222222222 Berlin,Wedding,,52.550123,13.34197
10169730,www.wg-gesucht.de/wg-zimmer-in-Berlin-Schoeneberg.10169730.html,14.06.2023,Berlin,Muster Str. 1,600,,,,17,2023-07-03,2023-08-20,20230424,5000,1,35.29411765,14.06.2023-600.0-35.294117647058826 Berlin,Neukölln,2023-08,52.4811497,13.4353501
10170466,www.wg-gesucht.de/wg-zimmer-in-Berlin.10170466.html,14.06.2023,Berlin,Muster Str. 1,850,,,,25,2023-06-13,2023-11-30,20230424,5000,5,34,14.06.2023-850.0-34.0 Berlin,Reinickendorf,2023-11,52.6047631,13.2952872
4076354,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg.4076354.html,14.06.2023,Berlin,Muster Str. 1,640,,,,18,2023-07-01,2024-06-30,20230424,5000,11,35.55555556,14.06.2023-640.0-35.55555555555556 Berlin,Schöneberg,2024-06,52.482157,13.3551901
10170438,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.10170438.html,14.06.2023,Berlin,Muster Str. 1,185,,,,11,2023-07-10,2023-07-21,20230424,5000,0,16.81818182,14.06.2023-185.0-16.818181818181817 Berlin,Berlin,2023-07,52.5170365,13.3888599
10170438,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.10170438.html,26.06.2023,Zimmervon HousingAnywhere*,Muster Str. 1,530,,,,25,2023-06-27,,20230424,5000,,21.2,26.06.2023-530.0-21.2 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
10033888,www.wg-gesucht.de/wg-zimmer-in-Berlin.10033888.html,26.06.2023,Zimmervon Spotahome*,Muster Str. 1,470,,,,16,2023-06-27,,20230424,5000,,29.375,26.06.2023-470.0-29.375 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
10143409,www.wg-gesucht.de/wg-zimmer-in-Berlin-Altglienicke.10143409.html,14.06.2023,Berlin,Muster Str. 1,650,,,,9,2023-06-20,2023-07-20,20230424,5000,1,72.22222222,14.06.2023-650.0-72.22222222222223 Berlin,Friedrichshain,2023-07,52.5122154,13.4502904
10169858,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.10169858.html,14.06.2023,Berlin,Muster Str. 1,500,,,,20,2023-06-14,,20230424,5000,,25,14.06.2023-500.0-25.0 Berlin,Berlin,,52.5170365,13.3888599
10170030,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.10170030.html,14.06.2023,Berlin,Muster Str. 1,620,,,,16,2023-08-01,,20230424,5000,,38.75,14.06.2023-620.0-38.75 Berlin,Altglienicke,,52.4118382,13.5426461
10165736,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.10165736.html,14.06.2023,Berlin,Muster Str. 1,620,,,,14,2023-06-15,2023-09-30,20230424,5000,3,44.28571429,14.06.2023-620.0-44.285714285714285 Berlin,Prenzlauer Berg,2023-09,52.5398466,13.4285652
10169933,www.wg-gesucht.de/wg-zimmer-in-Berlin-Lankwitz.10169933.html,14.06.2023,Berlin,Muster Str. 1,810,,,,22,2023-07-01,,20230424,5000,,36.81818182,14.06.2023-810.0-36.81818181818182 Berlin,Prenzlauer Berg,,52.5398466,13.4285652
9463446,www.wg-gesucht.de/wg-zimmer-in-Berlin-Adlershof.9463446.html,14.06.2023,Berlin,Muster Str. 1,500,,,,9,2023-07-04,2023-08-20,20230424,5000,1,55.55555556,14.06.2023-500.0-55.55555555555556 Berlin,Neukölln,2023-08,52.4811497,13.4353501
10056577,www.wg-gesucht.de/wg-zimmer-in-Berlin-Lichterfelde-West.10056577.html,14.06.2023,Berlin,Muster Str. 1,500,,,,9,2023-08-01,2023-12-21,20230424,5000,4,55.55555556,14.06.2023-500.0-55.55555555555556 Berlin,Lankwitz,2023-12,52.4336977,13.3454858
7055224,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg.7055224.html,14.06.2023,Berlin,Muster Str. 1,1000,,,,16,2023-08-14,2023-09-30,20230424,5000,1,62.5,14.06.2023-1000.0-62.5 Berlin,Berlin,2023-09,52.5170365,13.3888599
9703812,www.wg-gesucht.de/wg-zimmer-in-Berlin-Zehlendorf.9703812.html,14.06.2023,Berlin,Muster Str. 1,600,,,,15,2023-06-14,2023-07-01,20230424,5000,1,40,14.06.2023-600.0-40.0 Berlin,Lichterfelde,2023-07,52.437293,13.3138645
8056931,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kaulsdorf.8056931.html,14.06.2023,Berlin,Muster Str. 1,500,,,,15,2023-07-01,2024-02-01,20230424,5000,7,33.33333333,14.06.2023-500.0-33.333333333333336 Berlin,Charlottenburg,2024-02,52.515747,13.3096834
10120602,www.wg-gesucht.de/wg-zimmer-in-Berlin-Adlershof.10120602.html,14.06.2023,Berlin,Muster Str. 1,590,,,,20,2023-07-01,,20230424,5000,,29.5,14.06.2023-590.0-29.5 Berlin,Zehlendorf,,52.4343217,13.2589298
9221159,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.9221159.html,14.06.2023,Berlin,Muster Str. 1,430,,,,14,2023-07-01,2026-06-30,20230424,5000,35,30.71428571,14.06.2023-430.0-30.714285714285715 Berlin,Berlin,2026-06,52.5170365,13.3888599
9892180,www.wg-gesucht.de/wg-zimmer-in-Berlin-Moabit.9892180.html,14.06.2023,Berlin,Muster Str. 1,600,,,,18,2023-08-01,2024-01-01,20230424,5000,5,33.33333333,14.06.2023-600.0-33.333333333333336 Berlin,Berlin,2024-01,52.5170365,13.3888599
10001087,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.10001087.html,14.06.2023,Berlin,Muster Str. 1,720,,,,21,2023-06-14,2023-08-15,20230424,5000,2,34.28571429,14.06.2023-720.0-34.285714285714285 Berlin,Prenzlauer Berg,2023-08,52.5398466,13.4285652
3536171,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.3536171.html,14.06.2023,Berlin,Muster Str. 1,250,,,,21,2023-06-18,2023-06-27,20230424,5000,0,11.9047619,14.06.2023-250.0-11.904761904761905 Berlin,Moabit,2023-06,52.5301017,13.3425422
10054401,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.10054401.html,14.06.2023,Berlin,Muster Str. 1,200,,,,24,2023-06-29,2023-07-05,20230424,5000,1,8.333333333,14.06.2023-200.0-8.333333333333334 Berlin,Neukölln,2023-07,52.4811497,13.4353501
